customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-05854,Male,0,No,Yes,19,Yes,No,No,No internet service,Yes,No internet service,No internet service,No internet service,Yes,Month-to-month,No,Credit card (automatic),67.27,6430.45,No
CUST-05855,Female,0,Yes,No,3,Yes,Yes,DSL,No,Yes,No,No,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),49.15,7966.56,No
CUST-05856,Female,1,Yes,No,55,Yes,Yes,No,No,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,31.25,1118.11,No
CUST-05857,Female,0,Yes,No,33,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,No,Electronic check,59.96,3838.26,No
CUST-05858,Male,0,Yes,No,39,Yes,Yes,DSL,Yes,No internet service,Yes,Yes,No,No,Two year,Yes,Bank transfer (automatic),45.53,178.82,No
CUST-05859,Female,0,Yes,No,68,Yes,No,No,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),62.07,3798.36,No
CUST-05860,Male,1,No,Yes,67,Yes,No,DSL,No,No internet service,Yes,No,No,No,Two year,No,Bank transfer (automatic),23.4,3770.3,No
CUST-05861,Female,0,Yes,Yes,21,Yes,No,DSL,No internet service,No,No,No internet service,Yes,No internet service,Month-to-month,No,Mailed check,47.94,6252.77,No
CUST-05862,Male,0,Yes,No,13,Yes,Yes,No,Yes,No,Yes,No internet service,Yes,Yes,Two year,Yes,Credit card (automatic),116.04,3059.9,No
CUST-05863,Female,0,No,No,67,Yes,No,Fiber optic,No,Yes,No,Yes,No internet service,Yes,Two year,Yes,Electronic check,30.18,7627.99,No
CUST-05864,Male,1,No,No,7,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),25.53,3440.84,No
CUST-05865,Male,0,No,No,66,Yes,No,Fiber optic,No,No internet service,No,No internet service,Yes,Yes,Month-to-month,Yes,Credit card (automatic),88.31,4760.42,Yes
CUST-05866,Male,0,No,No,45,Yes,No,DSL,No,No internet service,No,No,No,No internet service,Month-to-month,Yes,Electronic check,102.48,2245.67,No
CUST-05867,Female,0,Yes,No,28,Yes,Yes,Fiber optic,No internet service,No,No,Yes,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),27.87,1357.17,Yes
CUST-05868,Female,0,Yes,Yes,11,Yes,No phone service,DSL,Yes,No,Yes,Yes,Yes,No,One year,Yes,Mailed check,115.61,5662.03,Yes
CUST-05869,Female,0,No,No,51,Yes,No,DSL,No,Yes,No internet service,No,No,Yes,Month-to-month,Yes,Mailed check,21.75,3629.07,No
CUST-05870,Male,0,Yes,No,57,No,No,No,No internet service,No internet service,Yes,No,No internet service,No,One year,No,Electronic check,107.34,5316.37,No
CUST-05871,Female,0,No,No,1,Yes,No,No,No internet service,No,Yes,Yes,No internet service,No,Month-to-month,Yes,Mailed check,102.75,5241.33,Yes
CUST-05872,Male,0,No,No,0,No,No,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,No,Electronic check,86.18,4216.78,No
CUST-05873,Female,0,Yes,No,54,Yes,No phone service,DSL,No,No internet service,No,Yes,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),82.64,2610.2,Yes
CUST-05874,Male,0,Yes,No,33,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,No internet service,Month-to-month,Yes,Mailed check,97.92,1707.39,Yes
CUST-05875,Male,0,No,Yes,63,Yes,Yes,No,No internet service,Yes,Yes,No,Yes,Yes,One year,No,Bank transfer (automatic),25.95,1582.41,Yes
CUST-05876,Male,0,Yes,No,67,Yes,No,DSL,No,No internet service,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),56.46,4628.37,Yes
CUST-05877,Female,0,No,No,11,Yes,Yes,DSL,Yes,No,No,No,Yes,No,One year,No,Bank transfer (automatic),27.39,2564.21,Yes
CUST-05878,Female,0,No,Yes,49,Yes,No phone service,No,No,No,No,Yes,Yes,No internet service,Two year,No,Credit card (automatic),33.74,4815.25,No
CUST-05879,Female,0,No,Yes,20,Yes,No phone service,Fiber optic,No,No,No,Yes,No internet service,No,One year,Yes,Electronic check,102.54,6852.12,Yes
CUST-05880,Male,1,No,No,9,Yes,No,DSL,Yes,Yes,No internet service,No,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),89.59,4310.7,No
CUST-05881,Male,0,Yes,Yes,69,Yes,No,DSL,No internet service,No,No internet service,No internet service,Yes,No,Month-to-month,Yes,Electronic check,55.43,4061.76,No
CUST-05882,Female,0,No,No,13,Yes,No phone service,No,Yes,No,Yes,No,No internet service,Yes,Two year,Yes,Bank transfer (automatic),59.43,8172.1,No
CUST-05883,Female,0,No,No,39,Yes,Yes,Fiber optic,No,Yes,No,No internet service,No,Yes,Month-to-month,Yes,Credit card (automatic),87.12,3244.34,No
CUST-05884,Female,0,No,No,29,No,No,DSL,No,No,No,No internet service,Yes,Yes,Two year,Yes,Credit card (automatic),83.16,273.16,No
CUST-05885,Male,0,Yes,No,13,Yes,No,No,No internet service,No,Yes,No internet service,No,Yes,Two year,No,Bank transfer (automatic),67.72,7584.81,Yes
CUST-05886,Male,0,No,No,51,Yes,No,No,Yes,No internet service,Yes,No internet service,No,Yes,One year,No,Electronic check,94.4,1944.13,Yes
CUST-05887,Male,0,No,No,16,Yes,Yes,DSL,No,Yes,No internet service,No,Yes,No internet service,Two year,No,Mailed check,39.4,5145.0,No
CUST-05888,Male,0,Yes,No,61,Yes,No,Fiber optic,Yes,No,No,No internet service,No internet service,Yes,One year,No,Electronic check,48.79,8064.59,No
CUST-05889,Male,0,No,No,21,Yes,Yes,DSL,No internet service,No internet service,No,No,No,No internet service,Month-to-month,No,Mailed check,24.61,6409.55,No
CUST-05890,Female,0,No,Yes,52,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,No,Mailed check,76.51,7174.06,No
CUST-05891,Male,0,No,Yes,31,Yes,Yes,DSL,No,No internet service,No internet service,No internet service,No internet service,Yes,One year,Yes,Electronic check,95.46,3652.26,No
CUST-05892,Male,0,No,Yes,54,Yes,Yes,DSL,No,Yes,No,Yes,No internet service,No internet service,One year,Yes,Credit card (automatic),71.59,3958.58,No
CUST-05893,Male,1,Yes,No,21,Yes,Yes,Fiber optic,Yes,No internet service,No internet service,No internet service,Yes,No internet service,Month-to-month,Yes,Mailed check,55.46,527.96,No
CUST-05894,Male,0,Yes,No,37,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),38.36,5756.74,Yes
CUST-05895,Male,0,Yes,No,49,Yes,No,Fiber optic,Yes,No internet service,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),75.12,6405.27,Yes
CUST-05896,Female,0,No,No,65,Yes,Yes,DSL,No internet service,Yes,No,No internet service,Yes,Yes,One year,Yes,Electronic check,32.02,4563.32,No
CUST-05897,Male,0,Yes,No,44,Yes,No,No,No,No,Yes,No,No internet service,No,Two year,No,Credit card (automatic),73.33,7336.54,Yes
CUST-05898,Male,0,Yes,No,7,Yes,No,DSL,No internet service,No,No,No internet service,No internet service,Yes,Two year,Yes,Electronic check,36.91,957.18,No
CUST-05899,Male,0,No,No,64,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Mailed check,27.75,773.03,No
CUST-05900,Female,0,Yes,No,39,Yes,Yes,DSL,Yes,Yes,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),116.43,1127.11,No
CUST-05901,Female,0,Yes,No,4,Yes,No,Fiber optic,No internet service,Yes,No,No,Yes,No internet service,Month-to-month,Yes,Credit card (automatic),24.06,7423.86,No
CUST-05902,Female,1,Yes,Yes,44,Yes,Yes,DSL,No,Yes,Yes,Yes,No,No internet service,Month-to-month,Yes,Mailed check,107.99,1621.41,No
CUST-05903,Male,0,No,No,45,Yes,Yes,DSL,No internet service,Yes,No,Yes,Yes,No,Two year,No,Mailed check,115.7,640.31,No
CUST-05904,Female,1,No,No,35,Yes,No phone service,Fiber optic,No internet service,No,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),88.77,,Yes
CUST-05905,Male,0,Yes,No,16,Yes,No,DSL,No internet service,Yes,No,No internet service,No,No,Two year,No,Electronic check,116.49,6007.57,Yes
CUST-05906,Male,0,Yes,Yes,40,Yes,No,Fiber optic,Yes,No,No internet service,No,No,No internet service,Two year,No,Mailed check,95.32,1388.77,No
CUST-05907,Female,0,No,No,29,Yes,No,DSL,Yes,No,No internet service,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),36.34,6569.46,No
CUST-05908,Male,0,No,No,51,Yes,No,DSL,Yes,Yes,No,No internet service,No internet service,No internet service,Two year,No,Mailed check,74.91,2544.37,Yes
CUST-05909,Male,1,No,No,19,Yes,No,Fiber optic,No internet service,Yes,No,No internet service,No internet service,Yes,Two year,No,Bank transfer (automatic),91.29,269.66,No
CUST-05910,Male,0,No,Yes,35,Yes,Yes,DSL,No,Yes,No,No internet service,Yes,Yes,Two year,Yes,Bank transfer (automatic),78.5,317.24,Yes
CUST-05911,Female,0,Yes,No,65,Yes,No,DSL,No,No,Yes,No,No,Yes,One year,Yes,Electronic check,60.94,1057.65,No
CUST-05912,Male,1,No,No,44,Yes,No,DSL,No internet service,No,No internet service,Yes,Yes,No internet service,Month-to-month,Yes,Electronic check,51.69,7049.43,No
CUST-05913,Male,0,Yes,Yes,3,Yes,Yes,DSL,No,No,No internet service,No,Yes,Yes,One year,No,Mailed check,110.84,3428.89,Yes
CUST-05914,Female,0,No,No,49,Yes,No phone service,DSL,Yes,No internet service,No,No internet service,No internet service,Yes,Month-to-month,No,Credit card (automatic),104.46,3259.22,No
CUST-05915,Male,0,No,Yes,54,Yes,No,DSL,No,Yes,Yes,No,Yes,No,Two year,Yes,Mailed check,105.25,6826.27,No
CUST-05916,Male,0,No,No,58,No,Yes,DSL,Yes,No,Yes,No,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),57.09,5564.33,No
CUST-05917,Female,0,No,No,41,No,No phone service,No,No,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,61.96,7590.06,Yes
CUST-05918,Male,0,Yes,No,1,No,Yes,DSL,Yes,Yes,Yes,No,Yes,No,One year,Yes,Electronic check,117.47,231.53,Yes
CUST-05919,Male,0,Yes,No,45,Yes,Yes,No,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),106.75,1444.53,Yes
CUST-05920,Male,0,Yes,No,1,Yes,No,No,No internet service,No internet service,No internet service,Yes,No,No internet service,Month-to-month,No,Mailed check,86.0,7345.49,Yes
CUST-05921,Male,0,No,Yes,49,Yes,Yes,DSL,No internet service,No,Yes,No,No,No internet service,Month-to-month,Yes,Mailed check,49.54,8261.08,Yes
CUST-05922,Male,1,Yes,No,0,Yes,No,DSL,No internet service,No,No,No,No,No internet service,One year,Yes,Bank transfer (automatic),55.14,2548.13,No
CUST-05923,Female,0,No,Yes,12,Yes,Yes,DSL,No,No internet service,Yes,No internet service,Yes,Yes,One year,No,Mailed check,90.13,332.85,No
CUST-05924,Female,0,No,No,69,Yes,Yes,Fiber optic,No internet service,No,Yes,No,No,Yes,Two year,Yes,Mailed check,22.38,111.92,No
CUST-05925,Female,0,Yes,Yes,21,Yes,Yes,Fiber optic,No,No internet service,Yes,No,Yes,No internet service,Two year,Yes,Mailed check,111.95,266.36,No
CUST-05926,Female,0,No,Yes,16,No,No,Fiber optic,No internet service,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),50.15,5673.02,No
CUST-05927,Male,0,No,No,58,Yes,Yes,Fiber optic,No internet service,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,50.32,2178.01,No
CUST-05928,Male,0,Yes,No,69,Yes,No,DSL,No internet service,Yes,Yes,Yes,Yes,No,Two year,Yes,Mailed check,18.12,3199.73,Yes
CUST-05929,Male,1,No,No,2,Yes,No,No,Yes,No,No,Yes,No,Yes,One year,Yes,Mailed check,85.36,3200.31,No
CUST-05930,Male,0,No,No,69,Yes,No phone service,DSL,No,No internet service,Yes,Yes,No internet service,No,Month-to-month,Yes,Mailed check,70.99,2144.71,No
CUST-05931,Male,0,Yes,No,48,No,No,No,No,No,No,Yes,No,Yes,Two year,No,Bank transfer (automatic),67.23,1561.75,Yes
CUST-05932,Female,0,Yes,No,49,Yes,No,Fiber optic,No,No,No internet service,No,Yes,No,Two year,Yes,Mailed check,61.15,4500.25,Yes
CUST-05933,Female,0,No,Yes,34,Yes,No,DSL,No,No,Yes,No,No,No internet service,One year,No,Mailed check,48.19,604.98,No
CUST-05934,Male,0,Yes,No,22,No,No,No,Yes,Yes,No internet service,No,No,No,Month-to-month,No,Credit card (automatic),61.18,3947.82,No
CUST-05935,Male,0,No,No,71,Yes,No,Fiber optic,No internet service,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),18.5,3618.38,No
CUST-05936,Male,0,Yes,No,6,Yes,No,Fiber optic,No internet service,No,No,No internet service,No,Yes,Month-to-month,Yes,Bank transfer (automatic),48.52,2511.95,No
CUST-05937,Female,1,No,No,49,Yes,No phone service,Fiber optic,No,No internet service,Yes,No internet service,No,Yes,Month-to-month,Yes,Mailed check,112.42,722.62,No
CUST-05938,Male,0,Yes,No,9,Yes,No,No,No,No,No,No,No internet service,No,Two year,No,Electronic check,101.92,5654.6,No
CUST-05939,Male,0,Yes,No,54,Yes,Yes,No,Yes,No,No,Yes,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),82.35,5186.33,No
CUST-05940,Male,0,No,Yes,18,Yes,No,Fiber optic,No internet service,No internet service,Yes,No,No,Yes,Month-to-month,No,Electronic check,102.49,6387.44,Yes
CUST-05941,Female,0,Yes,Yes,22,No,No,DSL,Yes,Yes,No,No,No,No internet service,Month-to-month,No,Credit card (automatic),73.31,4584.67,No
CUST-05942,Male,0,Yes,Yes,63,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,27.72,4402.58,No
CUST-05943,Female,0,No,Yes,32,Yes,No phone service,No,No internet service,No,No,No,Yes,No,Month-to-month,No,Mailed check,65.05,2111.88,Yes
CUST-05944,Female,0,Yes,No,65,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,112.23,3431.98,Yes
CUST-05945,Female,0,Yes,Yes,8,Yes,No,No,No,No,No,No,Yes,No internet service,Two year,No,Electronic check,24.61,4618.71,Yes
CUST-05946,Female,0,Yes,No,28,No,Yes,Fiber optic,Yes,Yes,Yes,Yes,No internet service,No internet service,One year,Yes,Mailed check,93.12,647.62,No
CUST-05947,Female,0,No,No,17,Yes,No,No,No,No internet service,Yes,No internet service,No,No,Month-to-month,No,Bank transfer (automatic),89.39,6058.04,Yes
CUST-05948,Female,0,Yes,Yes,70,Yes,No,DSL,No,No,No,No internet service,Yes,Yes,One year,Yes,Credit card (automatic),50.99,8010.31,No
CUST-05949,Male,0,No,No,28,Yes,No phone service,Fiber optic,Yes,Yes,No,No internet service,No,Yes,Two year,Yes,Bank transfer (automatic),106.4,8338.83,Yes
CUST-05950,Male,0,No,No,60,Yes,No phone service,Fiber optic,No,Yes,No,Yes,Yes,No,Two year,Yes,Electronic check,85.51,6987.06,No
CUST-05951,Male,0,Yes,Yes,4,Yes,No,Fiber optic,No,No internet service,No internet service,No,Yes,Yes,One year,Yes,Bank transfer (automatic),40.26,6963.12,No
CUST-05952,Female,0,No,No,68,Yes,Yes,DSL,No,No,No internet service,No,No,Yes,Month-to-month,Yes,Credit card (automatic),83.29,1436.41,No
CUST-05953,Male,0,No,Yes,55,Yes,Yes,No,No,No,Yes,Yes,No,Yes,Two year,No,Mailed check,102.43,2829.43,Yes
CUST-05954,Female,0,No,Yes,51,Yes,No,No,No,Yes,No,No,No internet service,Yes,One year,Yes,Mailed check,107.47,6553.6,No
CUST-05955,Female,0,No,No,14,Yes,Yes,No,No,Yes,No,No,Yes,No internet service,Month-to-month,No,Electronic check,114.85,337.83,Yes
CUST-05956,Female,0,Yes,No,19,Yes,Yes,DSL,Yes,No,No internet service,No internet service,No,No,Month-to-month,No,Credit card (automatic),22.94,725.91,No
CUST-05957,Male,0,Yes,Yes,15,Yes,No,DSL,Yes,No,No internet service,Yes,No,Yes,Month-to-month,No,Mailed check,34.12,5499.71,No
CUST-05958,Female,0,Yes,Yes,24,No,Yes,Fiber optic,No internet service,Yes,No,No,No internet service,No,One year,Yes,Credit card (automatic),35.35,3745.17,No
CUST-05959,Female,0,No,No,56,Yes,Yes,Fiber optic,No,No internet service,No,No internet service,No,Yes,Month-to-month,Yes,Mailed check,42.46,5880.01,No
CUST-05960,Male,0,No,No,20,Yes,No,DSL,No,Yes,Yes,No,Yes,No internet service,Month-to-month,No,Credit card (automatic),87.85,2221.13,No
CUST-05961,Male,0,Yes,Yes,4,Yes,No phone service,Fiber optic,No,No,Yes,No,Yes,No,One year,Yes,Mailed check,60.53,713.69,No
CUST-05962,Female,0,No,No,8,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,Two year,No,Mailed check,30.3,7135.87,Yes
CUST-05963,Female,0,Yes,No,10,Yes,No phone service,Fiber optic,Yes,No internet service,Yes,No internet service,No internet service,Yes,Month-to-month,No,Credit card (automatic),117.42,6734.83,No
CUST-05964,Male,0,No,Yes,64,Yes,No,Fiber optic,No,No internet service,Yes,Yes,No,No,Two year,No,Electronic check,28.31,3987.91,Yes
CUST-05965,Male,0,Yes,No,62,Yes,No,Fiber optic,No,Yes,No internet service,No internet service,Yes,No,Month-to-month,Yes,Credit card (automatic),107.86,7574.27,No
CUST-05966,Male,0,Yes,No,25,Yes,No phone service,DSL,No,No,No internet service,No,No,No,Two year,Yes,Mailed check,52.57,1931.2,Yes
CUST-05967,Female,0,Yes,No,18,Yes,No,DSL,Yes,Yes,Yes,No internet service,Yes,Yes,Two year,Yes,Credit card (automatic),30.58,3168.92,Yes
CUST-05968,Male,0,No,No,15,Yes,Yes,No,Yes,No,No internet service,No,No,Yes,Month-to-month,No,Credit card (automatic),23.35,2100.87,No
CUST-05969,Male,0,Yes,No,55,Yes,No,DSL,No,No internet service,No internet service,No internet service,Yes,Yes,Month-to-month,No,Bank transfer (automatic),66.38,761.21,Yes
CUST-05970,Male,0,No,Yes,67,Yes,No,No,No,No,No,No,No internet service,Yes,One year,No,Credit card (automatic),60.2,5620.28,No
CUST-05971,Female,0,No,Yes,29,Yes,No phone service,DSL,No internet service,No,No,No internet service,No internet service,Yes,One year,No,Mailed check,67.75,5094.68,No
CUST-05972,Male,0,Yes,No,6,Yes,Yes,Fiber optic,Yes,Yes,No internet service,Yes,No internet service,Yes,Two year,Yes,Electronic check,86.15,3833.41,No
CUST-05973,Male,0,Yes,No,11,Yes,No,DSL,No internet service,Yes,Yes,No,Yes,No internet service,Two year,No,Electronic check,45.69,7398.33,No
CUST-05974,Male,0,No,No,23,Yes,No,No,No internet service,Yes,No internet service,No internet service,No internet service,No,Month-to-month,No,Bank transfer (automatic),18.16,4254.59,No
CUST-05975,Male,0,No,No,21,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No internet service,One year,No,Mailed check,72.96,3882.07,No
CUST-05976,Male,0,Yes,No,46,Yes,No,DSL,No,Yes,No,No,No internet service,Yes,One year,Yes,Credit card (automatic),23.25,5866.38,No
CUST-05977,Female,0,Yes,No,29,Yes,No,DSL,No internet service,No internet service,Yes,No,Yes,No internet service,Two year,No,Credit card (automatic),101.38,342.07,No
CUST-05978,Female,0,No,No,59,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No internet service,Two year,No,Electronic check,100.46,2409.09,No
CUST-05979,Female,0,Yes,No,38,Yes,No,No,No,Yes,No internet service,No,No internet service,No,One year,Yes,Credit card (automatic),30.31,7172.61,No
CUST-05980,Male,1,Yes,Yes,19,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,No,Month-to-month,No,Mailed check,115.17,1132.31,No
CUST-05981,Female,1,Yes,No,25,No,No,No,No,No internet service,No,Yes,No,No,One year,No,Bank transfer (automatic),59.07,7046.78,No
CUST-05982,Female,0,Yes,No,48,Yes,No phone service,DSL,Yes,No,No internet service,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),75.02,5464.11,No
CUST-05983,Female,1,No,No,68,Yes,No,Fiber optic,No internet service,Yes,No internet service,No,No,Yes,Month-to-month,Yes,Credit card (automatic),94.53,6893.77,No
CUST-05984,Male,0,No,No,41,Yes,No,Fiber optic,No,No,No internet service,Yes,No,Yes,One year,Yes,Mailed check,37.4,687.97,No
CUST-05985,Male,0,Yes,Yes,5,Yes,No,DSL,No internet service,No,No,No,No,No internet service,Month-to-month,No,Electronic check,19.09,6072.03,No
CUST-05986,Female,0,Yes,No,52,Yes,Yes,Fiber optic,Yes,No internet service,No,No,Yes,No,One year,Yes,Credit card (automatic),93.29,6700.36,Yes
CUST-05987,Female,0,No,No,33,Yes,No,No,No,No internet service,No,No,No internet service,Yes,Two year,No,Bank transfer (automatic),98.67,234.18,Yes
CUST-05988,Male,0,No,No,68,No,No,No,No,Yes,No,No,No,No,Two year,Yes,Mailed check,85.28,6260.71,No
CUST-05989,Male,1,No,No,9,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,81.44,4204.65,No
CUST-05990,Female,0,No,Yes,27,Yes,Yes,DSL,No internet service,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),110.04,128.72,Yes
CUST-05991,Male,0,No,No,2,Yes,No phone service,Fiber optic,No,No internet service,Yes,No internet service,No internet service,No,One year,Yes,Bank transfer (automatic),108.1,5570.39,No
CUST-05992,Female,0,Yes,No,47,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No internet service,One year,Yes,Credit card (automatic),27.71,2090.42,Yes
CUST-05993,Male,0,Yes,No,65,Yes,Yes,No,No internet service,No,Yes,No,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),38.59,8300.01,Yes
CUST-05994,Female,0,No,No,34,Yes,Yes,DSL,No,No,Yes,Yes,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),83.63,8411.91,No
CUST-05995,Female,0,No,No,51,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,Yes,Mailed check,26.25,44.29,No
CUST-05996,Male,0,Yes,Yes,61,Yes,Yes,Fiber optic,No,No,No,No,No internet service,No,Month-to-month,No,Credit card (automatic),73.8,1170.35,No
CUST-05997,Female,0,No,No,51,Yes,Yes,Fiber optic,No,No,No internet service,Yes,Yes,No,One year,Yes,Electronic check,32.24,4434.1,No
CUST-05998,Female,0,No,Yes,46,Yes,Yes,DSL,No,No internet service,No,Yes,Yes,Yes,One year,Yes,Electronic check,114.45,5411.52,No
CUST-05999,Female,0,Yes,No,53,Yes,Yes,DSL,No,No internet service,No,Yes,No,No,Two year,Yes,Electronic check,57.88,5446.01,No
CUST-06000,Male,1,Yes,Yes,27,No,No,Fiber optic,No,No,Yes,No,No,Yes,Two year,Yes,Bank transfer (automatic),41.66,6204.05,No
CUST-06001,Male,0,Yes,Yes,22,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No internet service,Month-to-month,Yes,Electronic check,95.08,1519.61,No
CUST-06002,Male,0,Yes,No,34,Yes,Yes,Fiber optic,No,No internet service,No,Yes,No,Yes,Month-to-month,No,Credit card (automatic),38.97,2591.54,Yes
CUST-06003,Female,0,No,No,31,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-month,No,Electronic check,105.3,4635.62,No
CUST-06004,Male,0,Yes,No,1,Yes,Yes,DSL,No,Yes,No internet service,No,Yes,No internet service,Month-to-month,Yes,Credit card (automatic),102.31,1233.48,Yes
CUST-06005,Female,1,No,No,15,No,Yes,Fiber optic,Yes,No internet service,No internet service,No internet service,No,Yes,One year,Yes,Credit card (automatic),43.99,6980.82,No
CUST-06006,Female,0,No,No,15,Yes,No,No,No,No,No internet service,No,No,No,Month-to-month,No,Electronic check,51.9,6751.33,Yes
CUST-06007,Male,0,No,No,50,Yes,No,DSL,No internet service,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),21.44,5871.58,No
CUST-06008,Male,0,No,No,66,Yes,Yes,DSL,No internet service,No internet service,No internet service,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),48.5,2869.41,No
CUST-06009,Female,1,Yes,No,53,Yes,No,DSL,No,No internet service,Yes,Yes,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),34.66,5009.27,No
CUST-06010,Female,0,No,No,19,Yes,No,DSL,Yes,No internet service,No,No internet service,No,Yes,Month-to-month,No,Electronic check,21.63,63.14,No
CUST-06011,Male,0,No,No,32,Yes,Yes,DSL,No,Yes,No internet service,Yes,Yes,No,Month-to-month,Yes,Electronic check,114.99,5167.31,No
CUST-06012,Male,0,No,No,7,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No internet service,One year,Yes,Bank transfer (automatic),114.1,444.43,Yes
CUST-06013,Male,0,Yes,Yes,23,No,No phone service,No,No,No,Yes,No internet service,No internet service,No,Two year,No,Credit card (automatic),81.7,1912.1,No
CUST-06014,Female,0,Yes,No,52,Yes,No phone service,DSL,No,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),65.3,3007.21,Yes
CUST-06015,Female,0,Yes,Yes,63,Yes,Yes,Fiber optic,No,No internet service,No internet service,Yes,Yes,No internet service,Two year,Yes,Electronic check,65.84,5557.71,Yes
CUST-06016,Female,0,Yes,No,57,Yes,Yes,Fiber optic,Yes,No internet service,No,No,No internet service,Yes,Month-to-month,No,Bank transfer (automatic),82.53,2094.83,Yes
CUST-06017,Female,0,Yes,Yes,36,Yes,No,No,No,No internet service,No,No internet service,Yes,No,Month-to-month,Yes,Electronic check,43.13,1138.39,Yes
CUST-06018,Female,0,No,No,11,Yes,No,No,No internet service,Yes,No,No internet service,Yes,Yes,Two year,Yes,Mailed check,88.09,4278.32,No
CUST-06019,Male,0,Yes,Yes,3,Yes,Yes,No,No,No,No internet service,No,No,Yes,Two year,Yes,Credit card (automatic),20.72,6461.64,No
CUST-06020,Male,0,No,No,30,Yes,No,Fiber optic,No,No internet service,No internet service,No,Yes,No internet service,Month-to-month,No,Mailed check,84.53,3370.09,Yes
CUST-06021,Female,0,Yes,No,37,Yes,Yes,No,Yes,Yes,Yes,No,No internet service,Yes,One year,Yes,Bank transfer (automatic),70.9,7384.37,No
CUST-06022,Female,0,No,No,36,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,One year,No,Credit card (automatic),88.93,8095.89,No
CUST-06023,Male,0,Yes,No,13,Yes,No,DSL,No,No,No internet service,No internet service,No,Yes,One year,No,Credit card (automatic),80.48,6145.93,No
CUST-06024,Male,0,No,No,23,Yes,No phone service,No,No,Yes,No,Yes,Yes,No internet service,One year,Yes,Bank transfer (automatic),44.1,6948.14,No
CUST-06025,Male,0,Yes,No,9,Yes,Yes,Fiber optic,No,No internet service,No,No,No internet service,Yes,Month-to-month,No,Mailed check,72.83,4773.93,Yes
CUST-06026,Male,0,No,No,37,Yes,No,DSL,No,Yes,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,85.34,4961.8,No
CUST-06027,Female,0,No,No,42,Yes,No,No,No,No,No,No internet service,No internet service,No,Month-to-month,No,Electronic check,19.65,332.77,No
CUST-06028,Male,0,No,No,36,Yes,Yes,Fiber optic,Yes,No internet service,No,Yes,Yes,Yes,Month-to-month,No,Mailed check,116.75,4573.62,No
